,,alpha,beta,date,depth,diff,err_dir,err_mag,err_u,err_v,filename,lat,lon,mat_times,mean_diff,num,obs_speed,sdev_diff,sim_speed,start,stop,tide,u_diff,u_obs_speed,u_sim_speed,uobs,usim,vobs,vsim,wind_speed
GP_F_20130801_78_2_001_SE15,3,0.0450817860711,0.650793650794,2013_Aug_02_3D,-14.3758204484,-0.839514112151,-69.5039537318,0.848251650772,0.297009161252,-0.79455422796,GP_F_20130801_78_2_001_SE15,44.26041984,-66.3345804764,735447.734722,,25,1.84656250841,,1.00704839626,248,280,flood,-0.839514112151,1.84656250841,1.00704839626,-0.460259899762,-0.16325073851,1.78828239441,0.993728166449,SE15
GP_F_20130801_78_2_001_SE15,4,0.0464080459391,0.650793650794,2013_Aug_02_3D,-15.1233963317,-0.913438507993,-76.6898828676,0.913879729823,0.210394830642,-0.889331308243,GP_F_20130801_78_2_001_SE15,44.2614388699,-66.3349086698,735447.735417,,25,1.92169677414,,1.00825826615,248,280,flood,-0.913438507993,1.92169677414,1.00825826615,-0.400219062972,-0.18982423233,1.87955930829,0.990228000048,SE15
GP_F_20130801_78_2_001_SE15,5,0.0477343060293,0.650793650794,2013_Aug_02_3D,-21.9186609081,-0.88906531274,-76.2117099602,0.890106425684,0.212143492479,-0.86445623813,GP_F_20130801_78_2_001_SE15,44.2623880366,-66.3351609232,735447.736111,,25,1.67709934195,,0.788034029208,248,280,flood,-0.88906531274,1.67709934195,0.788034029208,-0.345516879395,-0.133373386917,1.6411216557,0.776665417572,SE15
GP_F_20130801_78_2_001_SE15,6,0.0490605658972,0.650793650794,2013_Aug_02_3D,-18.1219798352,-0.971312236163,-81.7159489594,0.971350582895,0.139952919699,-0.961215446795,GP_F_20130801_78_2_001_SE15,44.2632518755,-66.3353965385,735447.736806,,25,1.73524290199,,0.763930665828,248,280,flood,-0.971312236163,1.73524290199,0.763930665828,-0.260134368666,-0.120181448966,1.71563342214,0.754417975341,SE15
GP_F_20130801_78_2_001_SE15,7,0.0503868257652,0.650793650794,2013_Aug_02_3D,-15.3901505782,-0.837264116604,-84.6503366192,0.838699229623,0.0781949789933,-0.835046072399,GP_F_20130801_78_2_001_SE15,44.264121498,-66.3355566328,735447.7375,,25,1.5919798559,,0.754715739299,248,280,flood,-0.837264116604,1.5919798559,0.754715739299,-0.212106424514,-0.133911445521,1.57778665423,0.742740581835,SE15
GP_F_20130801_78_2_001_SE15,8,0.0517130858554,0.650793650794,2013_Aug_02_3D,-14.0141049698,-0.91505737386,-64.6684035063,0.920090304721,0.393666494462,-0.831620622628,GP_F_20130801_78_2_001_SE15,44.2650021845,-66.3359139534,735447.738194,,25,1.65384072089,,0.738783347028,248,280,flood,-0.91505737386,1.65384072089,0.738783347028,-0.601626190936,-0.207959696474,1.54053077102,0.708910148389,SE15
GP_F_20130801_78_2_001_SE15,9,0.0530393457233,0.650793650794,2013_Aug_02_3D,-12.3032702742,-1.15841438311,-71.2410525218,1.15883663144,0.37266718608,-1.09727913805,GP_F_20130801_78_2_001_SE15,44.2658448592,-66.3362633949,735447.738889,,25,1.93156585989,,0.773151476774,248,280,flood,-1.15841438311,1.93156585989,0.773151476774,-0.65230818201,-0.27964099593,1.81808710098,0.720807962937,SE15
GP_F_20130801_78_2_001_SE15,10,0.0543656055913,0.650793650794,2013_Aug_02_3D,-11.5327941036,-0.894654655364,-68.0322564097,0.894918221634,0.334775078077,-0.829942329629,GP_F_20130801_78_2_001_SE15,44.2667656951,-66.3367812289,735447.739583,,25,1.73547814342,,0.840823488052,248,280,flood,-0.894654655364,1.73547814342,0.840823488052,-0.676308931539,-0.341533853463,1.59827739,0.768335060374,SE15
GP_F_20130801_78_2_001_SE15,11,0.0556918656815,0.650793650794,2013_Aug_02_3D,-11.412928948,-1.00823123584,-57.5626127091,1.01617255581,0.545052228458,-0.857627384956,GP_F_20130801_78_2_001_SE15,44.267710126,-66.3373971311,735447.740278,,25,1.95860267862,,0.95037144278,248,280,flood,-1.00823123584,1.95860267862,0.95037144278,-0.903064674958,-0.3580124465,1.73798695207,0.88035956711,SE15
GP_F_20130801_78_2_001_SE15,12,0.0570181255495,0.650793650794,2013_Aug_02_3D,-14.3374537004,-0.669273337038,-44.2487701649,0.728718297361,0.521993247117,-0.508481471513,GP_F_20130801_78_2_001_SE15,44.2685455922,-66.3380591339,735447.740972,,25,1.56394110591,,0.894667768869,248,280,flood,-0.669273337038,1.56394110591,0.894667768869,-0.745651370815,-0.223658123698,1.3747420907,0.866260619189,SE15
GP_F_20130801_78_2_001_SE15,13,0.0583443854174,0.650793650794,2013_Aug_02_3D,-15.9502671863,-0.884817357094,-51.48820699,0.970422037057,0.60425822629,-0.759335845306,GP_F_20130801_78_2_001_SE15,44.2693770351,-66.3385910075,735447.741667,,25,1.79466383536,,0.909846478265,248,280,flood,-0.884817357094,1.79466383536,0.909846478265,-0.664273935415,-0.0600157091241,1.66720077395,0.907864928648,SE15
GP_F_20130801_78_2_001_SE15,14,0.0596706455076,0.650793650794,2013_Aug_02_3D,-18.8673785337,-0.690404242965,-66.9890619778,0.726418444208,0.283961945726,-0.668617506101,GP_F_20130801_78_2_001_SE15,44.2701692926,-66.3389170216,735447.742361,,25,1.577472998,,0.887068755035,248,280,flood,-0.690404242965,1.577472998,0.887068755035,-0.262771488635,0.0211904570911,1.5554331243,0.886815618203,SE15
GP_F_20130801_78_2_001_SE15,15,0.0609969053756,0.650793650794,2013_Aug_02_3D,-22.6369536433,-0.565400238754,-66.0838336674,0.60237829404,0.244203878878,-0.550657856269,GP_F_20130801_78_2_001_SE15,44.2709529586,-66.3391233003,735447.743056,,25,1.42744265559,,0.862042416834,248,280,flood,-0.565400238754,1.42744265559,0.862042416834,-0.20941407938,0.0347897994977,1.41199797392,0.86134011765,SE15
GP_F_20130801_78_2_001_SE15,16,0.0623231654658,0.650793650794,2013_Aug_02_3D,-25.8402745914,-0.77467617584,-53.7322400606,0.879169338088,0.52008105592,-0.708840193773,GP_F_20130801_78_2_001_SE15,44.2717579566,-66.3393443311,735447.74375,,25,1.61390959585,,0.839233420008,248,280,flood,-0.77467617584,1.61390959585,0.839233420008,-0.462838791321,0.0572422645991,1.5461191535,0.837278959727,SE15
GP_F_20130801_78_2_001_SE15,17,0.0636494253337,0.650793650794,2013_Aug_02_3D,-28.524420841,-0.460783384526,-67.4733912493,0.493211720647,0.188955550795,-0.455580510127,GP_F_20130801_78_2_001_SE15,44.2725528544,-66.3395926449,735447.744444,,25,1.24221410128,,0.781430716752,248,280,flood,-0.460783384526,1.24221410128,0.781430716752,-0.13338113292,0.0555744178747,1.23503252864,0.779452018512,SE15
GP_F_20130801_78_2_001_SE15,18,0.0649756852017,0.650793650794,2013_Aug_02_3D,-27.873678107,-0.769743493907,-73.7084010545,0.798416500561,0.223976566026,-0.766357231479,GP_F_20130801_78_2_001_SE15,44.2733784718,-66.339724618,735447.745139,,25,1.56988102419,,0.800137530286,248,280,flood,-0.769743493907,1.56988102419,0.800137530286,-0.148050977616,0.0759255884097,1.56288430095,0.796527069469,SE15
GP_F_20130801_78_2_001_SE15,19,0.0663019452919,0.650793650794,2013_Aug_02_3D,-23.2446578514,-0.95408410338,-71.5830359153,0.993855483312,0.313988728549,-0.942952702978,GP_F_20130801_78_2_001_SE15,44.2742235772,-66.3398489635,735447.745833,,25,1.77741945596,,0.823335352582,248,280,flood,-0.95408410338,1.77741945596,0.823335352582,-0.232076573426,0.0819121551236,1.76220327616,0.819250573179,SE15
GP_F_20130801_78_2_001_SE15,20,0.0676282051598,0.650793650794,2013_Aug_02_3D,-23.2566471723,-0.636135322419,-72.8255892527,0.673575255153,0.198894229046,-0.643540760175,GP_F_20130801_78_2_001_SE15,44.2750838958,-66.3399231434,735447.746528,,25,1.46978080123,,0.833645478815,248,280,flood,-0.636135322419,1.46978080123,0.833645478815,-0.0746902175189,0.124204011527,1.46788179874,0.82434103857,SE15
GP_F_20130801_78_2_001_SE15,21,0.0689544650278,0.650793650794,2013_Aug_02_3D,-23.3699986679,-0.697843975072,-61.2587329172,0.782071234004,0.376062968224,-0.685720102511,GP_F_20130801_78_2_001_SE15,44.2759586731,-66.3399121212,735447.747222,,25,1.62397029342,,0.92612631835,248,280,flood,-0.697843975072,1.62397029342,0.92612631835,-0.254743199648,0.121319768576,1.60386577249,0.918145669975,SE15
GP_F_20130801_78_2_001_SE15,22,0.070280725118,0.650793650794,2013_Aug_02_3D,-24.0597955924,-0.732789462304,-77.3004057582,0.765420499427,0.168269503577,-0.746695329508,GP_F_20130801_78_2_001_SE15,44.2768548662,-66.339896447,735447.747917,,25,1.74171305103,,1.00892358873,248,280,flood,-0.732789462304,1.74171305103,1.00892358873,-0.00133371368848,0.166935789889,1.74171254039,0.99501721088,SE15
GP_F_20130801_78_2_001_SE15,23,0.0716069849859,0.650793650794,2013_Aug_02_3D,-26.8006281144,-0.458242723183,78.6152837964,0.458242741258,-0.0904552124364,-0.449226295378,GP_F_20130801_78_2_001_SE15,44.2777475389,-66.3398039946,735447.748611,,25,1.52197418749,,1.0637314643,248,280,flood,-0.458242723183,1.52197418749,1.0637314643,0.300081021068,0.209625808631,1.49209812284,1.04287182746,SE15
