,,alpha,beta,date,depth,diff,err_dir,err_mag,err_u,err_v,filename,lat,lon,mat_times,mean_diff,num,obs_speed,sdev_diff,sim_speed,start,stop,tide,u_diff,u_obs_speed,u_sim_speed,uobs,usim,vobs,vsim,wind_speed
PP_F_20140812_78s_G_006_N02,1,0.145760233975,0.983606557377,2014_Aug_12_3D,-35.7306896688,0.00166586684379,-11.7185779906,0.701032889953,-0.686421265601,0.142383141298,PP_F_20140812_78s_G_006_N02,44.3889915291,-66.2081150757,735823.481944,,52,3.51208757488,,3.51375344172,468,474,flood,0.00166586684379,3.51208757488,3.51375344172,1.04496525112,0.358543985515,3.35302948952,3.49541263082,N02
PP_F_20140812_78s_G_006_N02,2,0.147087269554,0.983606557377,2014_Aug_12_3D,-39.2271881599,-0.32649604218,9.17218202891,1.01360608482,-1.0006458878,-0.161570734979,PP_F_20140812_78s_G_006_N02,44.3908200413,-66.2073226925,735823.482639,,52,3.66821421889,,3.34171817671,468,474,flood,-0.32649604218,3.66821421889,3.34171817671,1.09152195766,0.0908760698594,3.50205302238,3.34048228741,N02
PP_F_20140812_78s_G_006_N02,3,0.148436797139,0.983606557377,2014_Aug_12_3D,-33.9561485969,-0.437704089364,23.5744964864,0.883751643618,-0.809994475782,-0.353448605599,PP_F_20140812_78s_G_006_N02,44.3926555105,-66.2066522241,735823.483333,,52,3.69816938092,,3.26046529155,468,474,flood,-0.437704089364,3.69816938092,3.26046529155,0.785338729664,-0.0246557461179,3.61382067204,3.26037206644,N02
PP_F_20140812_78s_G_006_N02,4,0.14978632495,0.983606557377,2014_Aug_12_3D,-30.0911366914,-0.405062457087,30.4339368545,0.780706179478,-0.673135633216,-0.395462460887,PP_F_20140812_78s_G_006_N02,44.3945145328,-66.206186316,735823.484028,,52,3.39444447107,,2.98938201398,468,474,flood,-0.405062457087,3.39444447107,2.98938201398,0.392656891333,-0.280478741883,3.37165743113,2.97619497024,N02
PP_F_20140812_78s_G_006_N02,5,0.151135852535,0.983606557377,2014_Aug_12_3D,-17.6918907518,-0.938721115668,56.2399771591,1.10400510554,-0.613512942218,-0.917839388346,PP_F_20140812_78s_G_006_N02,44.3961973256,-66.2057792069,735823.484722,,52,2.8899635537,,1.95124243803,468,474,flood,-0.938721115668,2.8899635537,1.95124243803,0.419265640598,-0.19424730162,2.85938903689,1.94154964855,N02
PP_F_20140812_78s_G_006_N02,6,0.152507872351,0.983606557377,2014_Aug_12_3D,-10.2467493374,-1.10823313395,-79.7571940337,1.10823779463,0.197066831719,-1.09057584481,PP_F_20140812_78s_G_006_N02,44.3979856046,-66.2060764292,735823.485417,,52,3.36145971884,,2.25322658489,468,474,flood,-1.10823313395,3.36145971884,2.25322658489,-0.605587417478,-0.408520585759,3.3064596355,2.21588379069,N02
PP_E_20140812_78_Y_009_N03,0,0.616722897088,0.935483870968,2014_Aug_12_3D,-32.0678050843,-0.194555940373,58.0274255223,0.327494939995,0.173412917252,0.277814498996,PP_E_20140812_78_Y_009_N03,44.3944838131,-66.208999618,735823.724306,-0.729820103953,53,-2.42451899966,1.08746043033,-2.22996305928,475,481,ebb,0.194555940373,2.42451899966,2.22996305928,0.765348579787,0.938761497039,-2.30055078864,-2.02273628964,N03
PP_E_20140812_78_Y_009_N03,1,0.618072424673,0.935483870968,2014_Aug_12_3D,-28.1360958943,0.414530359235,67.365526929,0.575693055431,-0.221555886686,-0.53135250366,PP_E_20140812_78_Y_009_N03,44.3931152998,-66.2082262617,735823.725,,53,-2.99083404315,,-3.40536440238,475,481,ebb,-0.414530359235,2.99083404315,3.40536440238,1.26451852823,1.04296264154,-2.71036550403,-3.24171800769,N03
PP_E_20140812_78_Y_009_N03,2,0.61944444449,0.935483870968,2014_Aug_12_3D,-39.1129858704,-0.280002641674,35.8610473178,0.454080908111,0.36800537656,0.266010364336,PP_E_20140812_78_Y_009_N03,44.3912974326,-66.2078307196,735823.725694,,53,-3.5629739872,,-3.28297134553,475,481,ebb,0.280002641674,3.5629739872,3.28297134553,-0.319467235427,0.0485381411335,-3.54862287641,-3.28261251207,N03
PP_E_20140812_78_Y_009_N03,3,0.620771480069,0.935483870968,2014_Aug_12_3D,-37.8101592607,-0.662329688988,49.1861651423,0.778103756229,0.508571238725,0.588897911865,PP_E_20140812_78_Y_009_N03,44.3893291522,-66.2081475137,735823.726389,,53,-4.24730364282,,-3.58497395383,475,481,ebb,0.662329688988,4.24730364282,3.58497395383,-0.885220233878,-0.376648995153,-4.15403097868,-3.56513306681,N03
PP_E_20140812_78_Y_009_N03,4,0.622121007653,0.935483870968,2014_Aug_12_3D,-41.8953552981,-0.534978632898,80.9960136898,0.542463658009,0.0848972887738,0.535779124845,PP_E_20140812_78_Y_009_N03,44.3873318704,-66.2084496394,735823.727083,,53,-3.64178691466,,-3.10680828176,475,481,ebb,0.534978632898,3.64178691466,3.10680828176,-0.0133120366991,0.0715852520747,-3.64176258445,-3.1059834596,N03
PP_E_20140812_78_Y_009_N03,5,0.62349302747,0.935483870968,2014_Aug_12_3D,-33.8712065431,-0.588386824833,-75.7346922348,0.617196044982,-0.152084656593,0.598164872899,PP_E_20140812_78_Y_009_N03,44.3855295936,-66.2085359311,735823.727778,,53,-3.64352013246,,-3.05513330762,475,481,ebb,0.588386824833,3.64352013246,3.05513330762,-0.113155795851,-0.265240452444,-3.64176258445,-3.04359771155,N03
PP_E_20140812_78_Y_009_N03,6,0.624820063049,0.935483870968,2014_Aug_12_3D,-46.5309753925,-3.26301735814,83.8048359876,4.00337440676,0.432025930992,3.97999500448,PP_E_20140812_78_Y_009_N03,44.3835553201,-66.2087917887,735823.728472,,53,-3.63719547952,,0.374178121383,475,481,ebb,4.01137360091,3.63719547952,0.374178121383,-0.319509493017,0.112516437975,-3.62313464284,0.356860361636,N03
PP_F_20140812_78_K_014_N02,0,0.310380117033,0.983606557377,2014_Aug_12_3D,-51.1957432248,-0.101450031811,-32.8153991293,0.273159298216,0.229568805282,-0.148034340081,PP_F_20140812_78_K_014_N02,44.382707742,-66.2096977467,735823.566667,-0.472515340837,42,1.47028629968,0.347920122147,1.36883626787,359,371,flood,-0.101450031811,1.47028629968,1.36883626787,0.153100515291,0.382669320574,1.46229341626,1.31425907618,N02
PP_F_20140812_78_K_014_N02,1,0.311729644618,0.983606557377,2014_Aug_12_3D,-41.3751272049,-0.122172148432,-18.0406816774,0.359245871618,0.341584218508,-0.111255642288,PP_F_20140812_78_K_014_N02,44.3835476087,-66.2097648857,735823.567361,,42,1.47870003155,,1.35652788312,359,371,flood,-0.122172148432,1.47870003155,1.35652788312,-0.219662805384,0.121921413124,1.46229341626,1.35103777397,N02
