DG_F_20131105_78_2_011_ESE10.mat -65.7648066105 44.6830743318
DG_E_20131105_78_3_007_S5.mat -65.7609029906 44.6783056576
DG_F_20131105_78_1_009_ESE10.mat -65.7646655012 44.6854362683
DG_E_20131105_78_1_004_S5.mat -65.7634559507 44.6805510018
DG_E_20131105_78_1_014_S5.mat -65.7592585031 44.6793441754
DG_F_20131105_78_3_014_ESE10.mat -65.7655691123 44.6835454786
DG_E_20131105_78_3_011_S5.mat -65.7625332288 44.6785461344
DG_E_20131105_78_2_001_S5.mat -65.7614439586 44.6743350662
DG_F_20131105_78_1_007_ESE10.mat -65.7640931848 44.6845785901
DG_E_20131105_78_3_014_S5.mat -65.7595268916 44.6806934522
DG_E_20131105_78_2_006_S5.mat -65.7635648316 44.6766643133
DG_E_20131105_78_2_007_S5.mat -65.7605287386 44.6786235832
DG_F_20131105_78_1_003_ESE10.mat -65.7643777505 44.683879246
DG_E_20131105_78_2_012_S5.mat -65.7634882629 44.6792007191
DG_F_20131105_78_1_005_ESE10.mat -65.7621684484 44.6736261668
DG_F_20131105_78_3_007_ESE10.mat -65.7652177429 44.6846920392
DG_F_20131105_78_3_006_ESE10.mat -65.7656168891 44.6833842946
DG_F_20131105_78_1_014_ESE10.mat -65.7643716736 44.6839097561
DG_E_20131105_78_3_018_S5.mat -65.7614442101 44.6788673289
DG_E_20131105_78_3_012_S5.mat -65.7635680167 44.6791449375
DG_E_20131105_78_2_013_S5.mat -65.7609908748 44.6801743191
DG_F_20131105_78_2_012_ESE10.mat -65.7669362845 44.6844213875
DG_E_20131105_78_1_002_S5.mat -65.7615714474 44.680718137
DG_F_20131105_78_2_008_ESE10.mat -65.7652999694 44.6841620933
DG_F_20131105_78_1_011_ESE10.mat -65.7637019595 44.6831412613
DG_E_20131105_78_2_008_S5.mat -65.760937063 44.6763957152
DG_F_20131105_78_3_012_ESE10.mat -65.7661742857 44.684552229
DG_F_20131105_78_3_005_ESE10.mat -65.7635691902 44.6729748091
DG_F_20131105_78_1_004_ESE10.mat -65.7623431692 44.6824886044
DG_F_20131105_78_2_009_ESE10.mat -65.7663758704 44.6854905831
DG_E_20131105_78_3_004_S5.mat -65.7634552801 44.6795058623
